cotId,name,area,detail_url,page_no
1b3790e3-e2d0-4aa9-8bd4-5a42ea8e0010,수원화성 관광특구,경기도 수원시,https://access.visitkorea.or.kr/ms/detail.do?cotId=1b3790e3-e2d0-4aa9-8bd4-5a42ea8e0010,7
3889c99e-5be5-4eea-8974-b4ac1e318fdf,한국만화박물관,경기도 부천시,https://access.visitkorea.or.kr/ms/detail.do?cotId=3889c99e-5be5-4eea-8974-b4ac1e318fdf,7
b5d16b79-34bf-439d-a6ce-6b1c02a76d73,순천 드라마촬영장,전라남도 순천시,https://access.visitkorea.or.kr/ms/detail.do?cotId=b5d16b79-34bf-439d-a6ce-6b1c02a76d73,7
df2e6616-7035-4f79-adcb-5f92e329a9e6,국립두타산자연휴양림,강원특별자치도 평창군,https://access.visitkorea.or.kr/ms/detail.do?cotId=df2e6616-7035-4f79-adcb-5f92e329a9e6,7
a5cd2b82-2f0d-423a-9785-427fad822a3a,청라호수공원,인천 서구,https://access.visitkorea.or.kr/ms/detail.do?cotId=a5cd2b82-2f0d-423a-9785-427fad822a3a,7
b2cac29e-8204-4457-b5a3-2a1652b8967c,경주 버드파크,경상북도 경주시,https://access.visitkorea.or.kr/ms/detail.do?cotId=b2cac29e-8204-4457-b5a3-2a1652b8967c,7
363f7a56-874d-4789-a128-016ad1c67436,경주 보문관광단지,경상북도 경주시,https://access.visitkorea.or.kr/ms/detail.do?cotId=363f7a56-874d-4789-a128-016ad1c67436,8
aa5246cb-4efe-4d3d-9311-183e67f53084,국립경주박물관,경상북도 경주시,https://access.visitkorea.or.kr/ms/detail.do?cotId=aa5246cb-4efe-4d3d-9311-183e67f53084,8
b812f196-a14b-4db3-afe3-bb3dac92538b,안성팜랜드,경기도 안성시,https://access.visitkorea.or.kr/ms/detail.do?cotId=b812f196-a14b-4db3-afe3-bb3dac92538b,8
33b904ed-ae74-4054-aaa3-bc43be215b19,경주 교촌마을,경상북도 경주시,https://access.visitkorea.or.kr/ms/detail.do?cotId=33b904ed-ae74-4054-aaa3-bc43be215b19,8
04c9bfc4-f3c5-4ad5-b308-552abe214818,부산 영화의 전당,부산 해운대구,https://access.visitkorea.or.kr/ms/detail.do?cotId=04c9bfc4-f3c5-4ad5-b308-552abe214818,8
5ce9dd26-426b-4d31-bec5-dfe6991946a3,강남시장(부천),경기도 부천시,https://access.visitkorea.or.kr/ms/detail.do?cotId=5ce9dd26-426b-4d31-bec5-dfe6991946a3,8
4d4046c2-28ea-4b82-b110-0ca59fd327a9,천마총(대릉원),경상북도 경주시,https://access.visitkorea.or.kr/ms/detail.do?cotId=4d4046c2-28ea-4b82-b110-0ca59fd327a9,8
4ad294cd-dbdb-4b28-a0c6-3b8b691e80a7,신산공원,제주특별자치도 제주시,https://access.visitkorea.or.kr/ms/detail.do?cotId=4ad294cd-dbdb-4b28-a0c6-3b8b691e80a7,8
48f9b136-a63a-4657-8689-50deb4df4014,부천제일시장,경기도 부천시,https://access.visitkorea.or.kr/ms/detail.do?cotId=48f9b136-a63a-4657-8689-50deb4df4014,8
a7ee26d2-5f0a-4a70-91cc-e2bd37a41997,스몹 하남,경기도 하남시,https://access.visitkorea.or.kr/ms/detail.do?cotId=a7ee26d2-5f0a-4a70-91cc-e2bd37a41997,9
716dcc75-7ea7-45c8-b20c-67594101a86e,사려니숲길,제주특별자치도 서귀포시,https://access.visitkorea.or.kr/ms/detail.do?cotId=716dcc75-7ea7-45c8-b20c-67594101a86e,9
31cef08c-1da8-4d13-9104-96da117a9ffc,경주 석굴암 [유네스코 세계유산],경상북도 경주시,https://access.visitkorea.or.kr/ms/detail.do?cotId=31cef08c-1da8-4d13-9104-96da117a9ffc,9
fce0c246-3cd5-432e-b0e9-35237ba541a7,사방기념공원,경상북도 포항시,https://access.visitkorea.or.kr/ms/detail.do?cotId=fce0c246-3cd5-432e-b0e9-35237ba541a7,9
2d9265e5-ea4d-4b89-8325-6b7978ce29fe,경주 동궁과 월지,경상북도 경주시,https://access.visitkorea.or.kr/ms/detail.do?cotId=2d9265e5-ea4d-4b89-8325-6b7978ce29fe,9
00f6d65b-8377-43c7-96b3-2d9432c697bd,두곡월포해수욕장,경상남도 남해군,https://access.visitkorea.or.kr/ms/detail.do?cotId=00f6d65b-8377-43c7-96b3-2d9432c697bd,9
f744b286-2ac0-4fee-b676-a7171232ebad,비체올린,제주특별자치도 제주시,https://access.visitkorea.or.kr/ms/detail.do?cotId=f744b286-2ac0-4fee-b676-a7171232ebad,9
